2026-02-02 09:53:50.087 GMT [14548] LOG:  starting PostgreSQL 18.0 on x86_64-windows, compiled by msvc-19.44.35217, 64-bit
2026-02-02 11:14:28.828 GMT [20044] HINT:  Perhaps you meant to reference the column "Product.organization_id".
2026-02-02 11:14:28.828 GMT [20044] STATEMENT:  SELECT "public"."Product"."id", "public"."Product"."sku", "public"."Product"."barcode", "public"."Product"."name", "public"."Product"."description", "public"."Product"."organizationId", "public"."Product"."productGroupId", "public"."Product"."size", "public"."Product"."sizeUnitId", "public"."Product"."costPrice", "public"."Product"."costPriceHT", "public"."Product"."costPriceTTC", "public"."Product"."tvaRate", "public"."Product"."sellingPriceHT", "public"."Product"."sellingPriceTTC", "public"."Product"."basePrice", "public"."Product"."minPrice", "public"."Product"."brandId", "public"."Product"."countryId", "public"."Product"."unitId", "public"."Product"."status", "public"."Product"."supplierId", "public"."Product"."taxRate", "public"."Product"."isTaxIncluded", "public"."Product"."isExpiryTracked", "public"."Product"."minStockLevel", "public"."Product"."categoryId", "public"."Product"."parfumId" FROM "public"."Product" WHERE 1=1 ORDER BY "public"."Product"."name" ASC LIMIT $1 OFFSET $2
2026-02-02 11:14:29.480 GMT [20044] ERROR:  column Product.organizationId does not exist at character 150
2026-02-02 11:14:29.480 GMT [20044] HINT:  Perhaps you meant to reference the column "Product.organization_id".
2026-02-02 11:14:29.480 GMT [20044] STATEMENT:  SELECT "public"."Product"."id", "public"."Product"."sku", "public"."Product"."barcode", "public"."Product"."name", "public"."Product"."description", "public"."Product"."organizationId", "public"."Product"."productGroupId", "public"."Product"."size", "public"."Product"."sizeUnitId", "public"."Product"."costPrice", "public"."Product"."costPriceHT", "public"."Product"."costPriceTTC", "public"."Product"."tvaRate", "public"."Product"."sellingPriceHT", "public"."Product"."sellingPriceTTC", "public"."Product"."basePrice", "public"."Product"."minPrice", "public"."Product"."brandId", "public"."Product"."countryId", "public"."Product"."unitId", "public"."Product"."status", "public"."Product"."supplierId", "public"."Product"."taxRate", "public"."Product"."isTaxIncluded", "public"."Product"."isExpiryTracked", "public"."Product"."minStockLevel", "public"."Product"."categoryId", "public"."Product"."parfumId" FROM "public"."Product" WHERE 1=1 ORDER BY "public"."Product"."name" ASC LIMIT $1 OFFSET $2
2026-02-02 11:14:30.816 GMT [20044] ERROR:  relation "public.Order" does not exist at character 636
2026-02-02 11:14:30.816 GMT [20044] STATEMENT:  SELECT "public"."Order"."id", "public"."Order"."type", "public"."Order"."status", "public"."Order"."organizationId", "public"."Order"."contactId", "public"."Order"."userId", "public"."Order"."isVerified", "public"."Order"."verifiedById", "public"."Order"."isLocked", "public"."Order"."totalAmount", "public"."Order"."taxAmount", "public"."Order"."discount", "public"."Order"."notes", "public"."Order"."scope", "public"."Order"."paymentMethod", "public"."Order"."refCode", "public"."Order"."siteId", "public"."Order"."invoicePriceType", "public"."Order"."vatRecoverable", "public"."Order"."createdAt", "public"."Order"."updatedAt" FROM "public"."Order" WHERE "public"."Order"."type" = $1 ORDER BY "public"."Order"."createdAt" DESC OFFSET $2
2026-02-02 11:14:31.019 GMT [20044] ERROR:  column Product.organizationId does not exist at character 150
2026-02-02 11:14:31.019 GMT [20044] HINT:  Perhaps you meant to reference the column "Product.organization_id".
2026-02-02 11:14:31.019 GMT [20044] STATEMENT:  SELECT "public"."Product"."id", "public"."Product"."sku", "public"."Product"."barcode", "public"."Product"."name", "public"."Product"."description", "public"."Product"."organizationId", "public"."Product"."productGroupId", "public"."Product"."size", "public"."Product"."sizeUnitId", "public"."Product"."costPrice", "public"."Product"."costPriceHT", "public"."Product"."costPriceTTC", "public"."Product"."tvaRate", "public"."Product"."sellingPriceHT", "public"."Product"."sellingPriceTTC", "public"."Product"."basePrice", "public"."Product"."minPrice", "public"."Product"."brandId", "public"."Product"."countryId", "public"."Product"."unitId", "public"."Product"."status", "public"."Product"."supplierId", "public"."Product"."taxRate", "public"."Product"."isTaxIncluded", "public"."Product"."isExpiryTracked", "public"."Product"."minStockLevel", "public"."Product"."categoryId", "public"."Product"."parfumId" FROM "public"."Product" WHERE 1=1 ORDER BY "public"."Product"."name" ASC LIMIT $1 OFFSET $2
2026-02-02 11:14:31.801 GMT [20044] ERROR:  column Product.organizationId does not exist at character 150
2026-02-02 11:14:31.801 GMT [20044] HINT:  Perhaps you meant to reference the column "Product.organization_id".
2026-02-02 11:14:31.801 GMT [20044] STATEMENT:  SELECT "public"."Product"."id", "public"."Product"."sku", "public"."Product"."barcode", "public"."Product"."name", "public"."Product"."description", "public"."Product"."organizationId", "public"."Product"."productGroupId", "public"."Product"."size", "public"."Product"."sizeUnitId", "public"."Product"."costPrice", "public"."Product"."costPriceHT", "public"."Product"."costPriceTTC", "public"."Product"."tvaRate", "public"."Product"."sellingPriceHT", "public"."Product"."sellingPriceTTC", "public"."Product"."basePrice", "public"."Product"."minPrice", "public"."Product"."brandId", "public"."Product"."countryId", "public"."Product"."unitId", "public"."Product"."status", "public"."Product"."supplierId", "public"."Product"."taxRate", "public"."Product"."isTaxIncluded", "public"."Product"."isExpiryTracked", "public"."Product"."minStockLevel", "public"."Product"."categoryId", "public"."Product"."parfumId" FROM "public"."Product" WHERE 1=1 ORDER BY "public"."Product"."name" ASC LIMIT $1 OFFSET $2
2026-02-02 11:14:32.924 GMT [20044] ERROR:  relation "public.Contact" does not exist at character 477
2026-02-02 11:14:32.924 GMT [20044] STATEMENT:  SELECT "public"."Contact"."id", "public"."Contact"."type", "public"."Contact"."name", "public"."Contact"."email", "public"."Contact"."phone", "public"."Contact"."address", "public"."Contact"."vatId", "public"."Contact"."organizationId", "public"."Contact"."homeSiteId", "public"."Contact"."balance", "public"."Contact"."creditLimit", "public"."Contact"."loyaltyPoints", "public"."Contact"."linkedAccountId", "public"."Contact"."createdAt", "public"."Contact"."updatedAt" FROM "public"."Contact" WHERE "public"."Contact"."type" = $1 ORDER BY "public"."Contact"."name" ASC OFFSET $2
2026-02-02 11:14:32.982 GMT [16172] ERROR:  column Site.vatNumber does not exist at character 154
2026-02-02 11:14:32.982 GMT [16172] HINT:  Perhaps you meant to reference the column "Site.vat_number".
2026-02-02 11:14:32.982 GMT [16172] STATEMENT:  SELECT "public"."Site"."id", "public"."Site"."name", "public"."Site"."code", "public"."Site"."address", "public"."Site"."city", "public"."Site"."phone", "public"."Site"."vatNumber", "public"."Site"."isActive", "public"."Site"."organizationId", "public"."Site"."createdAt", "public"."Site"."updatedAt" FROM "public"."Site" WHERE "public"."Site"."isActive" = $1 ORDER BY "public"."Site"."name" ASC OFFSET $2
2026-02-02 11:14:37.007 GMT [20044] ERROR:  relation "public.Order" does not exist at character 76
2026-02-02 11:14:37.007 GMT [20044] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:14:37.748 GMT [20044] ERROR:  relation "public.Order" does not exist at character 76
2026-02-02 11:14:37.748 GMT [20044] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:14:38.668 GMT [20044] ERROR:  column Product.organizationId does not exist at character 150
2026-02-02 11:14:38.668 GMT [20044] HINT:  Perhaps you meant to reference the column "Product.organization_id".
2026-02-02 11:14:38.668 GMT [20044] STATEMENT:  SELECT "public"."Product"."id", "public"."Product"."sku", "public"."Product"."barcode", "public"."Product"."name", "public"."Product"."description", "public"."Product"."organizationId", "public"."Product"."productGroupId", "public"."Product"."size", "public"."Product"."sizeUnitId", "public"."Product"."costPrice", "public"."Product"."costPriceHT", "public"."Product"."costPriceTTC", "public"."Product"."tvaRate", "public"."Product"."sellingPriceHT", "public"."Product"."sellingPriceTTC", "public"."Product"."basePrice", "public"."Product"."minPrice", "public"."Product"."brandId", "public"."Product"."countryId", "public"."Product"."unitId", "public"."Product"."status", "public"."Product"."supplierId", "public"."Product"."taxRate", "public"."Product"."isTaxIncluded", "public"."Product"."isExpiryTracked", "public"."Product"."minStockLevel", "public"."Product"."categoryId", "public"."Product"."parfumId" FROM "public"."Product" WHERE 1=1 ORDER BY "public"."Product"."name" ASC LIMIT $1 OFFSET $2
2026-02-02 11:14:39.691 GMT [20044] ERROR:  column Product.organizationId does not exist at character 150
2026-02-02 11:14:39.691 GMT [20044] HINT:  Perhaps you meant to reference the column "Product.organization_id".
2026-02-02 11:14:39.691 GMT [20044] STATEMENT:  SELECT "public"."Product"."id", "public"."Product"."sku", "public"."Product"."barcode", "public"."Product"."name", "public"."Product"."description", "public"."Product"."organizationId", "public"."Product"."productGroupId", "public"."Product"."size", "public"."Product"."sizeUnitId", "public"."Product"."costPrice", "public"."Product"."costPriceHT", "public"."Product"."costPriceTTC", "public"."Product"."tvaRate", "public"."Product"."sellingPriceHT", "public"."Product"."sellingPriceTTC", "public"."Product"."basePrice", "public"."Product"."minPrice", "public"."Product"."brandId", "public"."Product"."countryId", "public"."Product"."unitId", "public"."Product"."status", "public"."Product"."supplierId", "public"."Product"."taxRate", "public"."Product"."isTaxIncluded", "public"."Product"."isExpiryTracked", "public"."Product"."minStockLevel", "public"."Product"."categoryId", "public"."Product"."parfumId" FROM "public"."Product" WHERE 1=1 ORDER BY "public"."Product"."name" ASC LIMIT $1 OFFSET $2
2026-02-02 11:14:55.714 GMT [20044] ERROR:  relation "public.Order" does not exist at character 76
2026-02-02 11:14:55.714 GMT [20044] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:14:56.767 GMT [20044] ERROR:  relation "public.Order" does not exist at character 76
2026-02-02 11:14:56.767 GMT [20044] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:15:05.639 GMT [20044] ERROR:  relation "public.Order" does not exist at character 76
2026-02-02 11:15:05.639 GMT [20044] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:15:07.111 GMT [20044] ERROR:  relation "public.Order" does not exist at character 76
2026-02-02 11:15:07.111 GMT [20044] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:15:26.962 GMT [20044] ERROR:  relation "public.Order" does not exist at character 76
2026-02-02 11:15:26.962 GMT [20044] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:15:28.149 GMT [20044] ERROR:  relation "public.Order" does not exist at character 76
2026-02-02 11:15:28.149 GMT [20044] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:15:48.985 GMT [20044] ERROR:  relation "public.Order" does not exist at character 76
2026-02-02 11:15:48.985 GMT [20044] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:15:50.321 GMT [20044] ERROR:  relation "public.Order" does not exist at character 76
2026-02-02 11:15:50.321 GMT [20044] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:16:07.177 GMT [20044] ERROR:  relation "public.Order" does not exist at character 76
2026-02-02 11:16:07.177 GMT [20044] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:16:09.461 GMT [20044] ERROR:  relation "public.Order" does not exist at character 76
2026-02-02 11:16:09.461 GMT [20044] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:16:22.602 GMT [20044] ERROR:  relation "public.Employee" does not exist at character 524
2026-02-02 11:16:22.602 GMT [20044] STATEMENT:  SELECT "public"."Employee"."id", "public"."Employee"."employeeId", "public"."Employee"."firstName", "public"."Employee"."lastName", "public"."Employee"."idNumber", "public"."Employee"."phone", "public"."Employee"."email", "public"."Employee"."jobTitle", "public"."Employee"."department", "public"."Employee"."hireDate", "public"."Employee"."salary", "public"."Employee"."status", "public"."Employee"."homeSiteId", "public"."Employee"."linkedAccountId", "public"."Employee"."createdAt", "public"."Employee"."updatedAt" FROM "public"."Employee" WHERE 1=1 ORDER BY "public"."Employee"."lastName" ASC OFFSET $1
2026-02-02 11:16:27.850 GMT [20044] ERROR:  relation "public.Order" does not exist at character 76
2026-02-02 11:16:27.850 GMT [20044] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:16:28.121 GMT [20044] ERROR:  relation "public.Employee" does not exist at character 524
2026-02-02 11:16:28.121 GMT [20044] STATEMENT:  SELECT "public"."Employee"."id", "public"."Employee"."employeeId", "public"."Employee"."firstName", "public"."Employee"."lastName", "public"."Employee"."idNumber", "public"."Employee"."phone", "public"."Employee"."email", "public"."Employee"."jobTitle", "public"."Employee"."department", "public"."Employee"."hireDate", "public"."Employee"."salary", "public"."Employee"."status", "public"."Employee"."homeSiteId", "public"."Employee"."linkedAccountId", "public"."Employee"."createdAt", "public"."Employee"."updatedAt" FROM "public"."Employee" WHERE 1=1 ORDER BY "public"."Employee"."lastName" ASC OFFSET $1
2026-02-02 11:16:28.835 GMT [20044] ERROR:  relation "public.Order" does not exist at character 76
2026-02-02 11:16:28.835 GMT [20044] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:16:58.394 GMT [20044] ERROR:  relation "public.Employee" does not exist at character 524
2026-02-02 11:16:58.394 GMT [20044] STATEMENT:  SELECT "public"."Employee"."id", "public"."Employee"."employeeId", "public"."Employee"."firstName", "public"."Employee"."lastName", "public"."Employee"."idNumber", "public"."Employee"."phone", "public"."Employee"."email", "public"."Employee"."jobTitle", "public"."Employee"."department", "public"."Employee"."hireDate", "public"."Employee"."salary", "public"."Employee"."status", "public"."Employee"."homeSiteId", "public"."Employee"."linkedAccountId", "public"."Employee"."createdAt", "public"."Employee"."updatedAt" FROM "public"."Employee" WHERE 1=1 ORDER BY "public"."Employee"."lastName" ASC OFFSET $1
2026-02-02 11:16:58.428 GMT [20044] ERROR:  relation "public.Order" does not exist at character 76
2026-02-02 11:16:58.428 GMT [20044] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:16:59.258 GMT [20044] ERROR:  relation "public.Order" does not exist at character 76
2026-02-02 11:16:59.258 GMT [20044] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:19:34.510 GMT [11300] ERROR:  relation "public.Employee" does not exist at character 524
2026-02-02 11:19:34.510 GMT [11300] STATEMENT:  SELECT "public"."Employee"."id", "public"."Employee"."employeeId", "public"."Employee"."firstName", "public"."Employee"."lastName", "public"."Employee"."idNumber", "public"."Employee"."phone", "public"."Employee"."email", "public"."Employee"."jobTitle", "public"."Employee"."department", "public"."Employee"."hireDate", "public"."Employee"."salary", "public"."Employee"."status", "public"."Employee"."homeSiteId", "public"."Employee"."linkedAccountId", "public"."Employee"."createdAt", "public"."Employee"."updatedAt" FROM "public"."Employee" WHERE 1=1 ORDER BY "public"."Employee"."lastName" ASC OFFSET $1
2026-02-02 11:19:37.373 GMT [11300] ERROR:  relation "public.Order" does not exist at character 76
2026-02-02 11:19:37.373 GMT [11300] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:20:52.566 GMT [11300] ERROR:  relation "public.Order" does not exist at character 76
2026-02-02 11:20:52.566 GMT [11300] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:21:56.826 GMT [11300] ERROR:  relation "public.Order" does not exist at character 76
2026-02-02 11:21:56.826 GMT [11300] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:25:48.124 GMT [21744] ERROR:  relation "public.Order" does not exist at character 76
2026-02-02 11:25:48.124 GMT [21744] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:26:49.534 GMT [32048] ERROR:  column Order.totalAmount does not exist at character 40
2026-02-02 11:26:49.534 GMT [32048] HINT:  Perhaps you meant to reference the column "Order.total_amount".
2026-02-02 11:26:49.534 GMT [32048] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:28:51.390 GMT [16036] LOG:  checkpoint starting: time
2026-02-02 11:29:09.046 GMT [16036] LOG:  checkpoint complete: wrote 164 buffers (1.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 1 recycled; write=17.521 s, sync=0.114 s, total=17.657 s; sync files=104, longest=0.012 s, average=0.002 s; distance=1115 kB, estimate=2654 kB; lsn=0/2086D40, redo lsn=0/2086CB0
2026-02-02 11:29:16.688 GMT [32048] ERROR:  column Order.totalAmount does not exist at character 40
2026-02-02 11:29:16.688 GMT [32048] HINT:  Perhaps you meant to reference the column "Order.total_amount".
2026-02-02 11:29:16.688 GMT [32048] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:29:16.736 GMT [32048] ERROR:  column Order.totalAmount does not exist at character 40
2026-02-02 11:29:16.736 GMT [32048] HINT:  Perhaps you meant to reference the column "Order.total_amount".
2026-02-02 11:29:16.736 GMT [32048] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:29:18.515 GMT [32048] ERROR:  column Order.totalAmount does not exist at character 40
2026-02-02 11:29:18.515 GMT [32048] HINT:  Perhaps you meant to reference the column "Order.total_amount".
2026-02-02 11:29:18.515 GMT [32048] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:33:05.768 GMT [27540] ERROR:  column Order.totalAmount does not exist at character 40
2026-02-02 11:33:05.768 GMT [27540] HINT:  Perhaps you meant to reference the column "Order.total_amount".
2026-02-02 11:33:05.768 GMT [27540] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:33:05.833 GMT [27540] ERROR:  column Order.totalAmount does not exist at character 40
2026-02-02 11:33:05.833 GMT [27540] HINT:  Perhaps you meant to reference the column "Order.total_amount".
2026-02-02 11:33:05.833 GMT [27540] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:33:07.465 GMT [27540] ERROR:  column Order.totalAmount does not exist at character 40
2026-02-02 11:33:07.465 GMT [27540] HINT:  Perhaps you meant to reference the column "Order.total_amount".
2026-02-02 11:33:07.465 GMT [27540] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:33:07.999 GMT [27540] ERROR:  column Order.totalAmount does not exist at character 40
2026-02-02 11:33:07.999 GMT [27540] HINT:  Perhaps you meant to reference the column "Order.total_amount".
2026-02-02 11:33:07.999 GMT [27540] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:33:22.087 GMT [27540] ERROR:  column Order.totalAmount does not exist at character 40
2026-02-02 11:33:22.087 GMT [27540] HINT:  Perhaps you meant to reference the column "Order.total_amount".
2026-02-02 11:33:22.087 GMT [27540] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:33:26.502 GMT [27540] ERROR:  column Order.totalAmount does not exist at character 40
2026-02-02 11:33:26.502 GMT [27540] HINT:  Perhaps you meant to reference the column "Order.total_amount".
2026-02-02 11:33:26.502 GMT [27540] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:33:51.063 GMT [16036] LOG:  checkpoint starting: time
2026-02-02 11:33:51.301 GMT [16036] LOG:  checkpoint complete: wrote 2 buffers (0.0%), wrote 0 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.221 s, sync=0.006 s, total=0.239 s; sync files=2, longest=0.005 s, average=0.003 s; distance=10 kB, estimate=2390 kB; lsn=0/2089770, redo lsn=0/2089718
2026-02-02 11:35:10.805 GMT [27540] ERROR:  column Order.totalAmount does not exist at character 40
2026-02-02 11:35:10.805 GMT [27540] HINT:  Perhaps you meant to reference the column "Order.total_amount".
2026-02-02 11:35:10.805 GMT [27540] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:36:22.082 GMT [27540] ERROR:  column Order.totalAmount does not exist at character 40
2026-02-02 11:36:22.082 GMT [27540] HINT:  Perhaps you meant to reference the column "Order.total_amount".
2026-02-02 11:36:22.082 GMT [27540] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:40:01.919 GMT [13492] ERROR:  column Order.totalAmount does not exist at character 40
2026-02-02 11:40:01.919 GMT [13492] HINT:  Perhaps you meant to reference the column "Order.total_amount".
2026-02-02 11:40:01.919 GMT [13492] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:40:36.449 GMT [20188] ERROR:  column Order.totalAmount does not exist at character 40
2026-02-02 11:40:36.449 GMT [20188] HINT:  Perhaps you meant to reference the column "Order.total_amount".
2026-02-02 11:40:36.449 GMT [20188] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:40:37.518 GMT [20188] ERROR:  column Order.totalAmount does not exist at character 40
2026-02-02 11:40:37.518 GMT [20188] HINT:  Perhaps you meant to reference the column "Order.total_amount".
2026-02-02 11:40:37.518 GMT [20188] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:40:38.928 GMT [20188] ERROR:  column Order.totalAmount does not exist at character 40
2026-02-02 11:40:38.928 GMT [20188] HINT:  Perhaps you meant to reference the column "Order.total_amount".
2026-02-02 11:40:38.928 GMT [20188] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:44:07.712 GMT [20188] ERROR:  column Order.totalAmount does not exist at character 40
2026-02-02 11:44:07.712 GMT [20188] HINT:  Perhaps you meant to reference the column "Order.total_amount".
2026-02-02 11:44:07.712 GMT [20188] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:45:23.836 GMT [36500] ERROR:  column Order.totalAmount does not exist at character 40
2026-02-02 11:45:23.836 GMT [36500] HINT:  Perhaps you meant to reference the column "Order.total_amount".
2026-02-02 11:45:23.836 GMT [36500] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:46:09.371 GMT [10416] ERROR:  column Order.totalAmount does not exist at character 40
2026-02-02 11:46:09.371 GMT [10416] HINT:  Perhaps you meant to reference the column "Order.total_amount".
2026-02-02 11:46:09.371 GMT [10416] STATEMENT:  SELECT SUM("totalAmount") FROM (SELECT "public"."Order"."totalAmount" FROM "public"."Order" WHERE ("public"."Order"."type" = $1 AND "public"."Order"."status" = $2) OFFSET $3) AS "sub"
2026-02-02 11:46:13.361 GMT [36168] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-02-02 11:46:58.231 GMT [10416] ERROR:  column Order.totalAmount does not exist at character 40
